Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
04/07/2024	UPA St. John - Lavras	Quinta-feira	17	19	17	26	25	45	41	48	49	52	49	56	55	65	98	100	100	85	63	54	43	40	24	18
05/07/2024	UPA St. John - Lavras	Sexta-feira	20	13	23	47	46	67	55	51	49	51	34	46	65	67	60	63	76	85	86	75	67	57	30	24
06/07/2024	UPA St. John - Lavras	Sábado	16	10	27	39	47	5	47	46	56	47	46	3	57	59	51	53	72	74	59	45	31	31	27	21
07/07/2024	UPA St. John - Lavras	Domingo	22	21	17	25	40	45	45	43	48	41	54	44	45	58	51	47	53	50	52	2	38	30	18	0
08/07/2024	UPA St. John - Lavras	Segunda-feira	10	19	17	40	42	45	45	2	NA	NA	81	71	64	78	70	63	64	71	3	53	31	21	7	7
09/07/2024	UPA St. John - Lavras	Terça-feira	3	3	5	21	30	27	25	2	19	17	35	32	46	48	47	54	53	44	31	20	16	19	0	16
10/07/2024	UPA St. John - Lavras	Quarta-feira	16	21	22	25	25	35	30	37	43	44	53	61	62	64	58	59	68	77	53	45	42	26	20	13
11/07/2024	UPA St. John - Lavras	Quinta-feira	13	18	20	16	38	43	45	41	43	52	55	52	62	65	57	67	77	81	61	55	39	20	18	22
12/07/2024	UPA St. John - Lavras	Sexta-feira	16	26	20	32	41	38	35	32	31	42	50	50	53	0	75	77	86	78	53	47	30	26	30	22
13/07/2024	UPA St. John - Lavras	Sábado	17	22	18	20	33	35	2	44	50	29	58	52	44	49	46	45	61	18	2	40	0	0	20	19
14/07/2024	UPA St. John - Lavras	Domingo	11	3	19	18	30	38	28	41	44	49	57	44	43	46	45	51	49	57	45	33	19	15	8	11
15/07/2024	UPA St. John - Lavras	Segunda-feira	11	17	21	25	4	3	31	2	35	34	44	42	32	60	3	56	72	61	2	55	33	33	29	22
16/07/2024	UPA St. John - Lavras	Terça-feira	11	3	18	26	41	46	42	50	3	2	60	59	54	54	58	53	63	73	50	45	35	18	12	11
17/07/2024	UPA St. John - Lavras	Quarta-feira	11	9	14	27	33	32	29	37	37	40	41	46	40	47	54	65	75	65	46	40	29	18	16	12
18/07/2024	UPA St. John - Lavras	Quinta-feira	7	3	16	27	45	42	42	36	34	58	57	64	65	67	67	74	82	78	78	51	40	0	2	4
19/07/2024	UPA St. John - Lavras	Sexta-feira	9	17	19	19	4	50	25	10	39	39	35	1	0	51	60	71	56	20	2	38	34	34	22	23
20/07/2024	UPA St. John - Lavras	Sábado	10	11	24	3	36	34	41	45	40	53	46	48	2	42	42	49	61	64	49	34	31	10	17	0
21/07/2024	UPA St. John - Lavras	Domingo	9	4	16	19	24	33	31	27	32	36	34	41	1	61	57	51	56	40	38	31	23	2	10	3
22/07/2024	UPA St. John - Lavras	Segunda-feira	8	15	18	32	62	72	60	2	2	70	1	67	57	61	78	100	95	72	68	67	53	35	14	7
23/07/2024	UPA St. John - Lavras	Terça-feira	10	16	22	35	46	53	42	53	53	69	57	62	21	58	56	59	63	25	58	47	41	35	14	23
24/07/2024	UPA St. John - Lavras	Quarta-feira	27	20	30	34	56	61	65	57	42	52	49	57	57	63	66	68	68	66	54	50	41	17	16	17
25/07/2024	UPA St. John - Lavras	Quinta-feira	11	17	19	27	48	50	46	51	52	1	1	47	45	57	53	61	68	72	49	44	41	32	10	15
26/07/2024	UPA St. John - Lavras	Sexta-feira	5	11	20	40	63	56	40	6	1	40	56	70	70	73	65	1	88	3	58	50	31	25	0	19
27/07/2024	UPA St. John - Lavras	Sábado	23	18	19	25	45	44	38	34	40	22	53	52	63	57	61	63	72	59	35	29	0	0	33	24
28/07/2024	UPA St. John - Lavras	Domingo	20	10	14	30	46	43	43	2	36	30	10	37	38	3	46	50	61	54	52	36	22	24	14	9
29/07/2024	UPA St. John - Lavras	Segunda-feira	15	19	17	29	39	56	53	44	47	47	51	50	67	72	71	69	72	69	72	64	45	0	14	12
30/07/2024	UPA St. John - Lavras	Terça-feira	3	24	29	43	3	54	2	2	36	35	34	39	37	0	35	36	69	70	67	39	22	20	11	12
31/07/2024	UPA St. John - Lavras	Quarta-feira	10	11	4	28	52	50	46	11	58	4	48	46	42	58	66	68	67	73	64	63	57	0	23	20
01/08/2024	UPA St. John - Lavras	Quinta-feira	7	19	15	32	32	52	42	16	49	50	3	64	61	60	69	1	78	37	21	59	43	0	0	0
02/08/2024	UPA St. John - Lavras	Sexta-feira	1	15	5	24	52	30	21	1	37	33	12	1	49	60	68	69	91	4	70	62	0	38	25	13
03/08/2024	UPA St. John - Lavras	Sábado	5	2	17	29	5	52	44	45	38	48	37	44	42	50	50	54	51	65	53	44	35	22	28	20
04/08/2024	UPA St. John - Lavras	Domingo	12	15	3	29	29	37	36	27	32	49	59	60	1	53	53	53	38	58	63	52	31	31	23	4
05/08/2024	UPA St. John - Lavras	Segunda-feira	2	19	18	36	52	54	55	44	47	21	59	56	68	54	64	83	100	79	83	67	12	37	31	18
06/08/2024	UPA St. John - Lavras	Terça-feira	16	21	21	8	13	59	1	64	66	80	56	65	63	61	68	84	82	100	67	69	68	51	14	10
07/08/2024	UPA St. John - Lavras	Quarta-feira	8	21	23	38	8	69	2	53	1	56	70	74	72	89	86	95	100	94	58	50	47	19	13	17
08/08/2024	UPA St. John - Lavras	Quinta-feira	15	25	25	28	7	70	67	51	48	58	16	65	69	81	78	3	0	4	2	64	68	51	53	21
09/08/2024	UPA St. John - Lavras	Sexta-feira	19	19	6	9	4	59	51	2	51	58	53	53	59	57	69	66	18	65	70	48	33	31	19	25
10/08/2024	UPA St. John - Lavras	Sábado	9	11	14	28	39	30	45	36	39	53	56	64	59	72	0	45	81	75	50	42	33	13	31	20
11/08/2024	UPA St. John - Lavras	Domingo	12	15	17	31	41	41	26	28	39	45	48	37	12	66	48	42	60	60	59	53	30	23	24	15
12/08/2024	UPA St. John - Lavras	Segunda-feira	12	19	23	9	53	42	45	2	4	3	75	66	89	94	90	87	91	96	100	73	49	30	3	3
13/08/2024	UPA St. John - Lavras	Terça-feira	16	20	29	38	48	53	12	60	55	2	60	73	67	62	53	62	81	86	42	43	35	27	15	8
14/08/2024	UPA St. John - Lavras	Quarta-feira	13	17	20	39	42	50	46	43	48	62	60	65	68	68	73	2	2	86	68	58	49	30	3	9
15/08/2024	UPA St. John - Lavras	Quinta-feira	18	21	27	36	51	60	60	55	74	73	83	74	66	61	65	82	97	92	74	76	57	37	24	15
16/08/2024	UPA St. John - Lavras	Sexta-feira	15	18	24	28	59	50	46	33	32	46	57	67	62	61	59	66	93	83	95	76	52	46	36	26
17/08/2024	UPA St. John - Lavras	Sábado	22	24	29	38	54	54	39	45	48	60	59	56	53	72	63	69	83	70	60	55	31	20	21	22
18/08/2024	UPA St. John - Lavras	Domingo	10	17	12	17	48	41	45	48	41	42	47	29	35	47	41	56	59	75	77	46	27	27	14	6
19/08/2024	UPA St. John - Lavras	Segunda-feira	10	10	22	32	48	68	62	64	64	67	70	83	83	85	87	88	100	100	100	84	66	46	33	23
20/08/2024	UPA St. John - Lavras	Terça-feira	22	23	6	NA	71	77	64	66	74	65	65	67	65	74	78	89	98	100	78	86	77	46	34	29
21/08/2024	UPA St. John - Lavras	Quarta-feira	25	21	30	38	59	67	47	63	2	49	64	61	63	83	75	78	1	88	74	72	64	52	29	26
22/08/2024	UPA St. John - Lavras	Quinta-feira	20	27	40	34	75	82	77	NA	NA	NA	59	NA	NA	NA	68	70	NA	NA	NA	74	52	48	26	15
23/08/2024	UPA St. John - Lavras	Sexta-feira	19	NA	25	53	NA	NA	75	3	NA	NA	66	67	69	66	NA	76	100	NA	79	66	51	51	47	28
24/08/2024	UPA St. John - Lavras	Sábado	21	25	NA	NA	NA	NA	NA	45	NA	55	NA	42	54	61	61	66	76	NA	NA	47	38	32	23	16
25/08/2024	UPA St. John - Lavras	Domingo	19	13	NA	NA	43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26/08/2024	UPA St. John - Lavras	Segunda-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	48	55	53	69	NA	78	NA	83	90	88	37	67	48	23	26
27/08/2024	UPA St. John - Lavras	Terça-feira	27	22	6	NA	59	NA	47	NA	41	63	61	81	99	92	91	91	100	83	66	61	52	31	21	18
28/08/2024	UPA St. John - Lavras	Quarta-feira	26	33	33	45	56	59	53	47	45	3	60	57	60	67	86	93	100	70	65	55	67	50	29	0
29/08/2024	UPA St. John - Lavras	Quinta-feira	3	19	16	41	72	74	48	58	57	59	62	78	75	70	64	86	92	85	95	100	93	46	39	25
30/08/2024	UPA St. John - Lavras	Sexta-feira	14	20	35	40	63	68	64	69	66	70	62	73	77	72	83	94	100	96	82	62	61	42	31	28
31/08/2024	UPA St. John - Lavras	Sábado	27	27	18	27	43	58	52	58	67	75	68	53	57	51	64	67	90	74	18	0	0	32	31	0
01/09/2024	UPA St. John - Lavras	Domingo	23	14	3	3	4	46	46	55	53	1	64	60	60	48	39	45	70	70	70	43	33	30	18	24
02/09/2024	UPA St. John - Lavras	Segunda-feira	14	25	24	50	75	78	26	2	62	67	74	67	74	66	82	87	97	85	74	71	50	42	21	20
03/09/2024	UPA St. John - Lavras	Terça-feira	3	25	32	34	26	86	77	35	64	61	74	0	64	67	84	90	95	1	72	24	60	59	51	39
04/09/2024	UPA St. John - Lavras	Quarta-feira	10	19	5	42	4	2	2	69	61	71	2	67	65	81	93	100	98	88	59	87	88	59	40	22
05/09/2024	UPA St. John - Lavras	Quinta-feira	18	17	27	41	78	82	65	57	61	64	1	64	74	83	75	73	78	90	80	78	74	49	33	28
06/09/2024	UPA St. John - Lavras	Sexta-feira	23	22	11	39	3	65	53	53	52	32	45	52	65	56	70	68	81	78	77	53	52	45	34	23
07/09/2024	UPA St. John - Lavras	Sábado	11	32	15	32	60	45	49	2	43	50	66	66	54	63	60	70	76	68	45	55	35	40	30	26
08/09/2024	UPA St. John - Lavras	Domingo	19	21	16	16	52	60	47	48	59	69	71	73	53	48	40	43	54	65	60	59	44	39	25	29
09/09/2024	UPA St. John - Lavras	Segunda-feira	20	24	32	55	66	61	65	63	65	64	56	75	61	56	65	86	87	80	69	60	44	46	27	14
10/09/2024	UPA St. John - Lavras	Terça-feira	13	22	27	47	53	53	54	64	57	54	74	66	75	76	84	88	81	82	77	57	55	49	38	16
11/09/2024	UPA St. John - Lavras	Quarta-feira	16	16	24	42	52	54	54	44	49	48	44	50	55	65	60	64	79	79	80	70	56	0	26	21
12/09/2024	UPA St. John - Lavras	Quinta-feira	17	24	26	40	57	71	63	64	47	70	74	78	53	66	59	71	79	65	57	0	0	37	24	16
13/09/2024	UPA St. John - Lavras	Sexta-feira	12	15	17	36	52	51	59	50	45	43	41	37	47	44	47	59	74	69	58	51	42	28	25	7
14/09/2024	UPA St. John - Lavras	Sábado	18	15	24	29	47	54	52	70	78	100	74	77	68	77	0	84	93	89	55	48	36	45	27	17
15/09/2024	UPA St. John - Lavras	Domingo	6	16	18	30	20	32	43	16	55	41	50	48	42	32	42	52	55	54	42	33	17	20	21	18
16/09/2024	UPA St. John - Lavras	Segunda-feira	20	21	20	19	45	63	62	51	56	57	73	2	74	68	88	77	90	69	59	48	41	28	17	12
17/09/2024	UPA St. John - Lavras	Terça-feira	6	15	24	37	49	40	60	3	68	42	49	6	59	64	71	84	20	63	47	45	35	31	38	29
18/09/2024	UPA St. John - Lavras	Quarta-feira	26	24	21	33	32	3	43	45	50	55	73	69	63	66	73	72	76	71	55	53	44	27	13	7
19/09/2024	UPA St. John - Lavras	Quinta-feira	17	27	25	36	12	55	63	2	52	56	5	64	4	63	67	69	79	62	60	60	49	44	31	22
20/09/2024	UPA St. John - Lavras	Sexta-feira	13	13	37	45	61	73	62	62	1	49	52	61	52	50	65	79	92	72	60	47	37	26	18	3
21/09/2024	UPA St. John - Lavras	Sábado	12	22	25	35	43	57	56	54	47	51	60	65	55	55	69	72	79	76	72	64	45	40	25	23
22/09/2024	UPA St. John - Lavras	Domingo	18	16	20	21	20	49	50	45	60	55	55	43	45	49	53	54	2	54	52	7	0	18	12	10
23/09/2024	UPA St. John - Lavras	Segunda-feira	10	19	17	44	56	54	53	53	2	50	68	64	65	60	64	84	94	94	73	77	76	53	15	11
24/09/2024	UPA St. John - Lavras	Terça-feira	17	7	22	42	69	77	65	69	69	52	60	59	60	61	66	71	91	85	62	65	55	53	32	35
25/09/2024	UPA St. John - Lavras	Quarta-feira	0	24	31	5	48	3	51	51	59	59	65	47	57	56	67	53	88	88	71	68	33	27	24	20
26/09/2024	UPA St. John - Lavras	Quinta-feira	5	14	24	23	56	63	47	39	49	48	53	51	52	54	61	75	87	73	70	66	52	48	30	9
27/09/2024	UPA St. John - Lavras	Sexta-feira	12	3	36	38	50	57	21	3	1	63	5	3	57	5	1	1	83	79	70	56	43	37	29	14
28/09/2024	UPA St. John - Lavras	Sábado	17	18	19	21	21	54	44	59	66	71	1	75	70	22	52	60	58	63	3	60	37	10	13	16
29/09/2024	UPA St. John - Lavras	Domingo	20	17	17	23	3	45	4	39	1	44	43	55	53	47	51	46	52	62	60	48	12	19	10	10
30/09/2024	UPA St. John - Lavras	Segunda-feira	6	4	26	38	63	66	60	51	26	60	69	67	75	81	82	86	100	87	90	70	33	30	15	12
01/10/2024	UPA St. John - Lavras	Terça-feira	11	20	27	48	64	72	64	53	48	53	62	67	66	76	70	79	94	85	66	66	65	43	20	22
02/10/2024	UPA St. John - Lavras	Quarta-feira	24	27	28	45	75	77	73	61	68	67	2	54	63	65	73	78	100	69	55	46	29	30	27	17
03/10/2024	UPA St. John - Lavras	Quinta-feira	7	36	25	47	56	7	55	50	59	56	58	59	49	51	51	59	77	0	53	51	41	20	15	5
04/10/2024	UPA St. John - Lavras	Sexta-feira	18	14	22	8	54	57	41	50	47	54	69	64	73	66	7	61	62	71	2	49	46	29	24	19
05/10/2024	UPA St. John - Lavras	Sábado	15	18	22	29	29	48	49	45	43	54	56	60	52	63	58	53	67	56	59	46	43	31	0	25
06/10/2024	UPA St. John - Lavras	Domingo	17	21	16	17	27	40	55	64	59	53	50	55	60	54	42	42	44	51	63	60	13	0	10	9
07/10/2024	UPA St. John - Lavras	Segunda-feira	9	16	22	40	54	56	45	13	61	74	75	54	58	64	67	83	94	95	72	52	35	26	20	12
08/10/2024	UPA St. John - Lavras	Terça-feira	15	21	10	32	60	68	0	47	57	73	87	72	75	72
