Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
13/11/2023	UPA Sacadura Cabral	Segunda-feira	24	22	31	8	49	63	71	66	69	80	80	80	89	70	77	91	96	75	57	61	42	41	33	25
14/11/2023	UPA Sacadura Cabral	Terça-feira	8	12	25	47	55	54	67	72	69	70	0	66	71	74	97	92	90	100	82	44	47	41	20	10
15/11/2023	UPA Sacadura Cabral	Quarta-feira	12	14	17	12	6	30	29	26	55	35	59	57	65	67	81	71	68	57	38	26	26	21	17	16
16/11/2023	UPA Sacadura Cabral	Quinta-feira	8	5	18	36	58	72	94	94	81	95	0	64	77	43	94	100	100	100	91	64	60	48	27	20
17/11/2023	UPA Sacadura Cabral	Sexta-feira	17	2	7	13	59	54	54	87	0	81	56	43	51	53	65	77	76	79	100	68	55	26	26	17
18/11/2023	UPA Sacadura Cabral	Sábado	13	12	18	32	45	51	62	71	75	18	59	61	43	31	48	60	46	67	65	53	39	25	17	21
19/11/2023	UPA Sacadura Cabral	Domingo	15	22	18	22	21	31	38	44	56	50	43	51	66	47	45	47	41	50	51	45	41	17	11	13
20/11/2023	UPA Sacadura Cabral	Segunda-feira	15	20	20	28	45	11	3	3	55	55	57	30	73	63	62	79	63	63	54	33	27	18	12	8
21/11/2023	UPA Sacadura Cabral	Terça-feira	10	15	7	36	54	71	65	52	49	55	60	68	53	49	1	77	94	90	76	50	38	40	19	17
22/11/2023	UPA Sacadura Cabral	Quarta-feira	9	16	16	33	60	86	81	72	66	75	71	72	54	54	20	13	95	26	24	0	0	0	0	0
23/11/2023	UPA Sacadura Cabral	Quinta-feira	0	7	17	11	57	8	8	5	6	4	1	1	5	6	0	20	1	4	0	NA	NA	NA	0	0
24/11/2023	UPA Sacadura Cabral	Sexta-feira	2	5	9	13	11	22	20	4	7	4	17	21	15	5	3	6	5	15	14	0	0	0	0	1
25/11/2023	UPA Sacadura Cabral	Sábado	1	NA	NA	NA	8	11	11	4	NA	NA	NA	NA	NA	12	2	7	2	6	4	0	NA	NA	NA	NA
26/11/2023	UPA Sacadura Cabral	Domingo	NA	1	9	6	6	14	13	4	2	1	4	5	0	0	0	5	5	0	NA	0	0	0	2	0
27/11/2023	UPA Sacadura Cabral	Segunda-feira	2	3	6	14	12	10	6	6	11	5	6	0	NA	NA	NA	9	6	5	0	0	0	0	0	0
28/11/2023	UPA Sacadura Cabral	Terça-feira	0	4	7	10	14	11	11	3	NA	2	1	0	0	0	9	11	12	1	NA	1	0	0	0	2
29/11/2023	UPA Sacadura Cabral	Quarta-feira	0	4	11	12	10	5	4	3	0	NA	8	4	21	20	0	11	10	19	17	0	0	0	0	0
30/11/2023	UPA Sacadura Cabral	Quinta-feira	0	3	NA	11	14	13	4	9	9	8	7	9	15	13	0	NA	48	50	0	0	0	0	0	2
01/12/2023	UPA Sacadura Cabral	Sexta-feira	2	2	6	9	18	25	5	7	2	13	11	14	1	12	9	0	NA	NA	NA	2	2	4	0	0
02/12/2023	UPA Sacadura Cabral	Sábado	1	1	NA	NA	NA	NA	NA	NA	9	10	5	2	4	2	1	3	4	4	2	0	7	9	0	0
03/12/2023	UPA Sacadura Cabral	Domingo	0	1	3	4	NA	11	10	4	1	7	10	11	0	0	0	0	0	0	0	0	0	0	3	4
04/12/2023	UPA Sacadura Cabral	Segunda-feira	2	NA	NA	9	11	7	5	13	10	0	14	9	11	1	13	8	23	19	4	1	0	0	0	0
05/12/2023	UPA Sacadura Cabral	Terça-feira	0	4	7	NA	9	10	5	10	7	0	NA	NA	NA	NA	7	17	16	2	NA	NA	NA	NA	0	0
06/12/2023	UPA Sacadura Cabral	Quarta-feira	0	NA	NA	NA	8	9	4	16	11	8	7	1	NA	NA	NA	NA	49	51	51	47	24	11	20	15
07/12/2023	UPA Sacadura Cabral	Quinta-feira	13	5	17	32	42	51	49	4	60	59	67	64	56	2	0	57	72	63	56	37	21	15	17	13
08/12/2023	UPA Sacadura Cabral	Sexta-feira	11	10	18	24	8	26	78	5	44	69	0	61	52	46	57	56	48	35	49	50	43	26	17	5
09/12/2023	UPA Sacadura Cabral	Sábado	12	15	19	33	34	39	58	54	46	36	47	47	54	39	47	47	52	45	45	37	23	22	21	1
10/12/2023	UPA Sacadura Cabral	Domingo	3	8	17	31	20	25	46	33	52	55	54	47	47	59	57	54	56	49	52	53	33	18	9	8
11/12/2023	UPA Sacadura Cabral	Segunda-feira	11	8	15	23	56	57	70	59	49	40	56	52	61	3	64	75	91	85	78	53	36	22	23	17
12/12/2023	UPA Sacadura Cabral	Terça-feira	16	19	20	28	42	52	51	41	60	63	68	66	58	54	71	96	100	82	57	43	35	33	16	9
13/12/2023	UPA Sacadura Cabral	Quarta-feira	7	10	15	27	53	62	74	61	50	44	39	55	47	38	54	64	80	63	70	61	43	31	24	27
14/12/2023	UPA Sacadura Cabral	Quinta-feira	15	8	19	33	51	44	55	53	50	49	53	64	56	44	70	64	63	86	76	60	44	31	27	14
15/12/2023	UPA Sacadura Cabral	Sexta-feira	19	14	23	48	61	77	79	74	47	33	77	66	78	66	48	64	66	61	47	36	31	0	18	0
16/12/2023	UPA Sacadura Cabral	Sábado	17	17	19	31	28	44	38	41	41	44	47	53	37	45	46	49	51	45	63	43	47	0	29	0
17/12/2023	UPA Sacadura Cabral	Domingo	0	1	13	16	29	42	39	38	35	39	35	46	34	36	62	68	88	50	60	40	39	14	16	15
18/12/2023	UPA Sacadura Cabral	Segunda-feira	12	4	17	36	46	60	55	45	61	65	63	62	60	49	83	66	54	65	48	46	31	18	17	8
19/12/2023	UPA Sacadura Cabral	Terça-feira	11	15	22	33	54	73	69	55	53	36	39	39	45	38	46	56	53	57	43	45	52	40	16	3
20/12/2023	UPA Sacadura Cabral	Quarta-feira	8	8	10	36	38	44	46	60	48	37	40	36	43	60	52	91	77	59	63	60	42	29	13	12
21/12/2023	UPA Sacadura Cabral	Quinta-feira	9	14	12	30	57	60	51	58	48	33	50	60	59	50	41	62	47	61	70	49	50	32	22	19
