Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
22/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Domingo	0	2	2	14	21	38	37	28	31	30	49	40	32	26	38	48	55	44	34	27	2	2	3	0
23/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Segunda-feira	9	9	16	28	47	56	52	57	42	42	0	NA	37	43	68	53	55	57	43	25	22	17	16	17
24/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Terça-feira	31	13	19	40	56	54	55	53	36	36	40	54	41	55	68	55	61	44	44	47	23	20	6	6
25/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quarta-feira	2	9	8	27	40	40	38	46	55	53	32	36	53	57	50	49	88	58	42	19	24	13	14	7
26/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quinta-feira	6	13	15	30	44	59	62	39	44	42	52	53	35	42	77	92	63	48	29	6	9	10	3	2
27/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sexta-feira	6	4	7	25	31	44	35	32	25	31	34	11	47	53	98	86	57	43	24	17	4	3	3	1
28/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sábado	1	2	6	15	29	28	40	37	37	40	29	45	49	37	40	53	42	33	38	25	17	10	2	13
29/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Domingo	14	16	11	13	17	35	28	28	26	26	29	33	31	35	45	55	49	44	0	20	16	14	7	2
30/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Segunda-feira	0	10	21	33	48	64	15	10	0	46	53	59	59	74	80	85	93	73	62	44	27	20	8	10
31/10/2023	Unidade de Pronto Atendimento - UPA Zaíra	Terça-feira	4	4	8	32	55	65	65	71	57	56	67	53	36	60	71	98	88	54	43	13	11	13	17	12
01/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quarta-feira	8	16	11	39	52	58	68	57	54	50	40	35	48	61	89	97	93	66	43	28	25	16	0	9
02/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Quinta-feira	2	6	13	20	31	42	35	33	44	45	45	35	59	20	52	49	43	24	24	23	16	17	13	5
03/11/2023	Unidade de Pronto Atendimento - UPA Zaíra	Sexta-feira	3	5	19	19	42	41	51	47	54	48	58	51	52	62	73	51	75	44	42	19	6	8	5	0
