Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
31/10/2023	UPA Vila Mariana	Terça-feira	13	13	15	29	50	69	78	84	73	75	68	81	94	79	72	80	71	53	32	0	19	10	13	9
01/11/2023	UPA Vila Mariana	Quarta-feira	7	8	15	36	51	74	74	74	71	80	87	78	80	68	58	47	46	47	38	27	18	20	14	6
02/11/2023	UPA Vila Mariana	Quinta-feira	10	12	11	23	47	40	35	33	38	45	52	44	47	48	31	43	43	43	35	18	13	10	13	8
03/11/2023	UPA Vila Mariana	Sexta-feira	3	5	11	25	50	55	52	47	49	46	63	60	52	53	44	44	53	55	47	36	27	17	14	12
04/11/2023	UPA Vila Mariana	Sábado	8	8	12	23	44	56	44	46	52	48	42	49	48	44	33	40	46	37	30	26	17	13	11	7
05/11/2023	UPA Vila Mariana	Domingo	9	9	8	11	23	30	30	33	33	39	40	40	57	47	44	38	50	40	28	26	27	21	14	11
06/11/2023	UPA Vila Mariana	Segunda-feira	5	11	11	25	65	60	67	61	2	78	42	86	86	81	72	83	79	55	24	21	22	22	20	8
07/11/2023	UPA Vila Mariana	Terça-feira	6	9	5	28	53	71	78	75	73	86	92	94	59	75	74	61	56	82	56	43	24	22	15	15
08/11/2023	UPA Vila Mariana	Quarta-feira	11	10	13	34	61	8	84	4	68	58	70	83	90	100	96	94	77	72	46	31	16	14	13	10
09/11/2023	UPA Vila Mariana	Quinta-feira	10	11	12	29	14	74	73	62	68	2	79	2	85	63	0	57	56	52	43	32	18	13	15	18
10/11/2023	UPA Vila Mariana	Sexta-feira	10	13	8	30	31	7	70	79	76	73	79	77	63	15	60	0	63	68	48	51	30	0	21	25
11/11/2023	UPA Vila Mariana	Sábado	13	14	9	20	46	54	49	53	56	62	61	52	48	42	45	42	51	51	48	46	22	30	17	19
12/11/2023	UPA Vila Mariana	Domingo	11	6	7	14	27	33	25	29	3	32	26	33	48	43	24	33	34	45	38	31	16	11	8	2
13/11/2023	UPA Vila Mariana	Segunda-feira	3	2	11	24	51	63	64	66	23	73	73	24	91	80	75	58	62	55	48	40	23	22	22	11
14/11/2023	UPA Vila Mariana	Terça-feira	9	8	11	31	57	70	74	91	95	84	1	77	78	82	62	64	15	61	37	41	0	26	0	10
15/11/2023	UPA Vila Mariana	Quarta-feira	10	2	8	19	44	33	34	44	39	38	33	49	40	0	36	38	0	47	33	27	16	9	6	10
16/11/2023	UPA Vila Mariana	Quinta-feira	3	8	16	39	17	16	11	76	3	91	96	85	89	86	70	0	65	57	50	0	27	19	13	11
17/11/2023	UPA Vila Mariana	Sexta-feira	9	8	16	25	55	77	74	75	76	76	84	59	86	83	79	83	70	75	42	31	10	0	0	8
18/11/2023	UPA Vila Mariana	Sábado	7	8	13	29	44	43	47	45	50	57	1	49	47	47	45	49	69	46	42	23	23	27	21	15
