Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
22/10/2023	UPA Tito Lopes	Domingo	22	17	8	19	38	40	32	44	43	50	45	59	44	43	42	49	57	62	50	48	30	25	20	17
23/10/2023	UPA Tito Lopes	Segunda-feira	19	9	17	33	64	74	76	76	74	82	81	1	64	75	70	82	85	83	61	57	49	40	27	22
24/10/2023	UPA Tito Lopes	Terça-feira	30	29	31	42	63	73	1	59	61	47	25	15	70	73	59	61	81	83	65	51	48	36	34	29
25/10/2023	UPA Tito Lopes	Quarta-feira	20	23	26	33	61	34	55	42	34	46	56	58	59	67	58	78	91	90	65	52	46	39	23	17
26/10/2023	UPA Tito Lopes	Quinta-feira	13	14	13	30	65	72	74	71	67	54	71	78	80	85	66	61	59	61	47	42	31	28	26	21
27/10/2023	UPA Tito Lopes	Sexta-feira	15	11	15	30	52	60	58	44	43	38	48	61	60	65	57	60	76	71	66	45	28	29	20	21
28/10/2023	UPA Tito Lopes	Sábado	19	19	17	24	39	42	48	45	50	51	43	50	0	47	58	57	77	65	42	32	27	29	21	20
29/10/2023	UPA Tito Lopes	Domingo	25	17	15	25	41	49	46	52	59	53	4	50	53	54	50	61	62	55	52	43	31	29	29	26
30/10/2023	UPA Tito Lopes	Segunda-feira	17	17	19	29	53	69	72	53	62	66	68	79	73	70	65	89	100	94	74	50	41	32	28	22
31/10/2023	UPA Tito Lopes	Terça-feira	19	18	24	42	68	62	70	62	56	58	63	57	1	62	67	77	77	88	69	52	38	36	32	36
01/11/2023	UPA Tito Lopes	Quarta-feira	23	14	20	27	54	70	70	59	55	55	54	63	65	57	55	68	91	81	71	49	33	26	25	23
02/11/2023	UPA Tito Lopes	Quinta-feira	21	25	16	36	52	56	51	49	54	46	41	40	41	47	48	48	55	44	31	30	20	24	20	24
03/11/2023	UPA Tito Lopes	Sexta-feira	20	10	21	30	48	63	55	68	61	62	62	52	62	61	58	66	77	67	48	37	30	25	20	18
04/11/2023	UPA Tito Lopes	Sábado	14	16	18	25	39	50	49	51	58	59	56	62	61	58	60	67	79	77	62	44	37	43	36	24
05/11/2023	UPA Tito Lopes	Domingo	22	27	28	30	48	50	47	2	42	50	57	61	59	54	58	54	64	65	41	42	34	20	17	0
06/11/2023	UPA Tito Lopes	Segunda-feira	17	23	22	29	54	67	77	66	5	2	65	64	62	61	57	73	79	77	58	51	26	22	19	28
07/11/2023	UPA Tito Lopes	Terça-feira	13	17	5	37	63	74	64	61	60	62	5	1	62	61	65	57	62	86	59	56	0	38	19	14
08/11/2023	UPA Tito Lopes	Quarta-feira	21	20	20	34	55	76	82	36	68	57	74	71	0	74	62	62	81	2	82	46	27	31	24	16
09/11/2023	UPA Tito Lopes	Quinta-feira	10	13	19	35	5	81	2	62	61	17	1	56	70	62	1	60	75	76	67	65	33	18	12	14
10/11/2023	UPA Tito Lopes	Sexta-feira	15	17	NA	28	7	6	70	53	48	60	58	0	77	68	63	64	75	79	73	57	26	30	16	21
11/11/2023	UPA Tito Lopes	Sábado	11	5	13	31	54	46	51	49	43	56	57	54	51	36	38	37	46	47	0	39	33	26	22	1
12/11/2023	UPA Tito Lopes	Domingo	0	2	27	33	47	3	42	40	38	51	50	52	46	56	52	57	57	58	53	38	27	28	26	6
13/11/2023	UPA Tito Lopes	Segunda-feira	16	29	25	34	66	73	1	64	60	56	2	62	53	51	66	68	98	100	90	48	29	27	16	19
14/11/2023	UPA Tito Lopes	Terça-feira	22	23	26	46	84	100	100	87	78	73	46	58	65	67	68	61	73	76	72	70	45	41	0	31
15/11/2023	UPA Tito Lopes	Quarta-feira	40	27	15	25	4	54	55	20	51	2	60	61	52	39	51	55	2	56	50	53	47	31	18	23
16/11/2023	UPA Tito Lopes	Quinta-feira	12	9	21	42	69	78	21	7	2	65	4	80	75	0	67	33	86	93	79	50	0	33	20	21
17/11/2023	UPA Tito Lopes	Sexta-feira	19	16	21	8	71	4	79	68	69	68	71	72	70	69	59	55	76	77	73	56	55	55	48	24
18/11/2023	UPA Tito Lopes	Sábado	25	3	12	28	45	54	48	59	0	1	63	72	61	50	49	66	76	84	57	41	39	47	20	25
19/11/2023	UPA Tito Lopes	Domingo	23	16	23	29	48	51	39	50	53	48	56	56	48	50	50	58	70	70	56	41	35	31	32	26
20/11/2023	UPA Tito Lopes	Segunda-feira	15	24	22	31	58	5	44	57	67	73	66	1	77	69	70	73	79	86	62	52	32	34	20	18
21/11/2023	UPA Tito Lopes	Terça-feira	21	15	18	34	61	73	73	72	73	75	75	2	NA	92	88	100	100	100	0	NA	48	51	17	13
22/11/2023	UPA Tito Lopes	Quarta-feira	14	10	23	40	67	79	79	23	55	62	69	68	61	0	0	8	2	19	4	1	0	0	0	0
23/11/2023	UPA Tito Lopes	Quinta-feira	1	2	8	13	11	80	81	37	20	7	1	1	0	4	4	6	2	25	1	0	0	0	0	NA
24/11/2023	UPA Tito Lopes	Sexta-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	14	13	0	6	7	9	5	4	0	3	0	0	0	2
25/11/2023	UPA Tito Lopes	Sábado	0	NA	NA	NA	NA	7	7	1	8	8	7	9	4	4	14	15	10	11	0	NA	NA	NA	0	0
26/11/2023	UPA Tito Lopes	Domingo	0	NA	5	6	3	17	11	7	9	9	3	5	10	5	7	3	NA	7	3	1	0	0	0	0
27/11/2023	UPA Tito Lopes	Segunda-feira	NA	4	6	6	NA	4	6	5	1	NA	7	6	0	NA	4	5	12	11	0	NA	0	0	0	1
28/11/2023	UPA Tito Lopes	Terça-feira	1	4	5	NA	NA	NA	NA	7	3	10	10	13	12	0	NA	6	5	7	0	0	0	0	0	0
29/11/2023	UPA Tito Lopes	Quarta-feira	0	2	4	NA	8	7	11	10	10	1	NA	2	14	12	10	11	2	7	2	0	0	0	0	3
30/11/2023	UPA Tito Lopes	Quinta-feira	0	6	8	6	NA	9	6	7	6	6	6	6	4	13	8	10	46	4	0	0	0	0	1	0
01/12/2023	UPA Tito Lopes	Sexta-feira	4	2	4	15	14	8	7	7	13	7	10	13	12	12	15	2	NA	2	6	4	0	0	0	2
02/12/2023	UPA Tito Lopes	Sábado	4	4	6	3	7	7	3	NA	NA	NA	NA	5	0	7	7	1	10	12	9	8	0	NA	0	0
03/12/2023	UPA Tito Lopes	Domingo	2	5	2	7	7	3	10	8	7	8	10	8	0	NA	5	5	5	2	0	7	0	0	0	0
04/12/2023	UPA Tito Lopes	Segunda-feira	0	4	7	19	17	4	2	4	11	18	18	11	10	9	2	NA	NA	10	13	0	0	0	0	3
05/12/2023	UPA Tito Lopes	Terça-feira	0	4	7	6	NA	NA	11	10	0	4	9	9	3	2	3	4	3	NA	NA	NA	NA	NA	NA	NA
06/12/2023	UPA Tito Lopes	Quarta-feira	0	3	4	NA	NA	18	14	9	10	1	NA	NA	NA	43	29	32	71	3	4	71	54	39	39	26
07/12/2023	UPA Tito Lopes	Quinta-feira	4	10	4	6	60	39	80	62	59	1	67	66	63	0	0	2	8	83	96	66	15	41	27	25
08/12/2023	UPA Tito Lopes	Sexta-feira	21	2	21	38	72	42	93	69	52	50	6	80	84	81	60	66	65	82	79	56	38	31	36	27
09/12/2023	UPA Tito Lopes	Sábado	22	23	19	31	56	58	72	68	67	63	65	58	46	48	50	53	63	54	43	44	36	27	22	16
10/12/2023	UPA Tito Lopes	Domingo	20	17	19	19	41	46	45	43	44	55	61	55	69	83	81	84	81	69	49	47	27	33	19	25
11/12/2023	UPA Tito Lopes	Segunda-feira	13	16	19	39	58	64	67	65	71	77	79	80	74	1	86	72	80	75	61	46	0	18	14	17
12/12/2023	UPA Tito Lopes	Terça-feira	13	14	23	33	65	74	67	57	54	49	50	59	58	61	64	62	72	77	65	40	27	32	25	17
13/12/2023	UPA Tito Lopes	Quarta-feira	7	4	13	28	61	67	67	55	60	66	72	72	69	70	71	52	89	97	72	46	27	27	17	15
14/12/2023	UPA Tito Lopes	Quinta-feira	11	10	10	25	51	58	58	60	58	52	41	47	49	53	59	51	70	76	56	50	31	26	17	17
