Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
20/11/2023	UPA Vila Assis	Segunda-feira	8	8	19	52	39	38	2	57	54	76	56	55	70	47	52	51	48	37	41	46	0	17	14	11
21/11/2023	UPA Vila Assis	Terça-feira	9	15	19	51	74	86	89	88	90	71	89	79	47	71	0	0	70	68	0	39	41	27	11	8
22/11/2023	UPA Vila Assis	Quarta-feira	14	22	24	49	67	62	83	83	73	77	87	100	93	84	85	38	10	2	1	0	0	1	3	0
23/11/2023	UPA Vila Assis	Quinta-feira	12	7	9	8	12	3	23	12	1	7	10	0	3	2	8	13	6	2	0	0	0	0	0	8
24/11/2023	UPA Vila Assis	Sexta-feira	9	3	16	17	13	10	12	8	7	0	21	23	1	7	9	9	27	8	0	0	0	0	0	NA
25/11/2023	UPA Vila Assis	Sábado	NA	NA	7	8	15	11	17	11	9	0	NA	NA	NA	9	17	18	5	1	1	1	0	NA	6	8
26/11/2023	UPA Vila Assis	Domingo	13	15	3	11	15	11	26	27	NA	0	9	4	0	0	0	NA	0	8	6	0	0	0	NA	NA
27/11/2023	UPA Vila Assis	Segunda-feira	5	6	4	12	9	8	6	12	16	14	13	0	3	6	4	0	3	1	0	0	0	0	0	3
28/11/2023	UPA Vila Assis	Terça-feira	4	3	NA	NA	NA	11	7	0	NA	7	6	0	NA	8	7	7	0	NA	NA	3	0	0	NA	NA
29/11/2023	UPA Vila Assis	Quarta-feira	NA	NA	NA	NA	12	14	11	1	NA	12	11	3	11	8	9	0	NA	0	0	0	0	0	0	NA
30/11/2023	UPA Vila Assis	Quinta-feira	NA	NA	6	9	8	18	17	1	NA	NA	NA	NA	NA	4	9	9	0	NA	11	1	0	0	0	NA
01/12/2023	UPA Vila Assis	Sexta-feira	2	4	5	NA	10	7	4	6	6	2	1	9	10	1	0	0	7	8	0	0	0	0	NA	NA
02/12/2023	UPA Vila Assis	Sábado	NA	NA	NA	NA	NA	NA	5	9	8	0	2	0	0	0	0	0	NA	NA	NA	0	2	0	0	0
03/12/2023	UPA Vila Assis	Domingo	5	3	4	6	11	24	24	19	13	5	0	1	4	0	NA	NA	NA	NA	NA	0	0	7	8	6
04/12/2023	UPA Vila Assis	Segunda-feira	7	2	NA	NA	5	7	4	1	NA	5	4	0	14	8	6	0	NA	0	0	0	NA	7	9	0
05/12/2023	UPA Vila Assis	Terça-feira	1	4	5	14	15	21	12	6	16	17	0	NA	4	NA	10	11	0	NA	NA	NA	NA	0	0	0
