Date	Local	Day	4:00	5:00	6:00	7:00	8:00	9:00	10:00	11:00	12:00	13:00	14:00	15:00	16:00	17:00	18:00	19:00	20:00	21:00	22:00	23:00	0:00	1:00	2:00	3:00
17/12/2023	UPA - Pauliceia Taboão	Domingo	26	4	18	25	59	71	68	53	45	48	55	63	39	51	48	1	61	61	45	41	15	14	0	7
18/12/2023	UPA - Pauliceia Taboão	Segunda-feira	17	12	19	32	53	52	72	68	55	37	44	42	22	34	34	59	85	90	100	57	30	20	11	18
19/12/2023	UPA - Pauliceia Taboão	Terça-feira	19	24	26	51	64	73	57	80	66	35	49	34	49	43	33	60	69	100	72	35	27	11	6	9
20/12/2023	UPA - Pauliceia Taboão	Quarta-feira	11	2	18	28	45	64	61	3	78	78	78	60	19	33	32	56	70	61	37	17	36	2	22	16
21/12/2023	UPA - Pauliceia Taboão	Quinta-feira	41	13	9	31	54	95	81	69	64	36	42	47	42	44	47	59	85	40	49	33	33	19	24	23
22/12/2023	UPA - Pauliceia Taboão	Sexta-feira	14	17	17	25	39	63	45	54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23/12/2023	UPA - Pauliceia Taboão	Sábado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24/12/2023	UPA - Pauliceia Taboão	Domingo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25/12/2023	UPA - Pauliceia Taboão	Segunda-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26/12/2023	UPA - Pauliceia Taboão	Terça-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
27/12/2023	UPA - Pauliceia Taboão	Quarta-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28/12/2023	UPA - Pauliceia Taboão	Quinta-feira	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100	100	NA	100	100	100	100	100	100	65	18	71
29/12/2023	UPA - Pauliceia Taboão	Sexta-feira	100	40	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	81	100	100	99	13
30/12/2023	UPA - Pauliceia Taboão	Sábado	100	27	97	100	100	100	100	100	100	90	100	100	100	100	100	85	100	100	100	100	98	89	100	100
31/12/2023	UPA - Pauliceia Taboão	Domingo	3	44	3	93	83	100	100	100	100	100	100	100	100	91	100	64	100	100	99	66	63	29	0	21
01/01/2024	UPA - Pauliceia Taboão	Segunda-feira	77	10	38	100	100	47	100	100	100	100	100	100	100	40	43	57	50	58	39	38	29	22	12	8
02/01/2024	UPA - Pauliceia Taboão	Terça-feira	10	4	20	37	52	64	76	41	73	73	68	59	60	43	60	70	100	89	61	40	46	47	8	10
03/01/2024	UPA - Pauliceia Taboão	Quarta-feira	7	13	17	47	100	94	100	96	100	55	74	72	78	65	39	58	49	3	48	56	35	22	0	0
04/01/2024	UPA - Pauliceia Taboão	Quinta-feira	4	2	6	62	57	76	70	48	100	48	90	88	76	54	66	68	100	100	100	14	30	31	20	48
05/01/2024	UPA - Pauliceia Taboão	Sexta-feira	44	2	19	24	63	59	83	71	84	100	67	75	97	62	96	66	100	100	49	41	32	42	16	28
06/01/2024	UPA - Pauliceia Taboão	Sábado	15	26	20	33	53	44	62	41	47	44	46	93	32	36	64	61	74	57	82	83	62	53	10	15
07/01/2024	UPA - Pauliceia Taboão	Domingo	20	22	29	42	58	100	95	78	48	43	51	71	77	53	59	85	43	74	55	35	34	0	0	18
08/01/2024	UPA - Pauliceia Taboão	Segunda-feira	20	26	14	41	24	100	100	99	77	91	94	100	100	100	79	55	83	65	59	66	22	25	2	2
09/01/2024	UPA - Pauliceia Taboão	Terça-feira	0	16	30	55	84	79	86	69	78	60	78	74	65	68	67	67	100	73	71	29	14	17	0	0
10/01/2024	UPA - Pauliceia Taboão	Quarta-feira	1	4	5	41	63	69	48	80	56	42	65	94	83	69	73	60	66	56	61	51	30	31	2	19
11/01/2024	UPA - Pauliceia Taboão	Quinta-feira	6	23	15	19	36	57	43	74	56	47	53	67	100	100	83	82	88	85	64	15	0	3	24	15
12/01/2024	UPA - Pauliceia Taboão	Sexta-feira	13	29	19	44	58	46	45	54	55	45	49	71	60	62	67	84	96	68	35	24	8	33	26	31
13/01/2024	UPA - Pauliceia Taboão	Sábado	14	18	10	29	41	69	55	77	58	70	80	79	60	83	83	95	75	64	50	36	18	20	13	10
14/01/2024	UPA - Pauliceia Taboão	Domingo	25	4	13	38	58	52	59	47	3	30	48	49	49	50	27	43	56	49	30	34	20	27	20	7
15/01/2024	UPA - Pauliceia Taboão	Segunda-feira	7	25	25	25	66	81	82	85	88	95	100	83	70	55	92	99	100	83	68	58	42	3	13	0
16/01/2024	UPA - Pauliceia Taboão	Terça-feira	6	10	24	40	69	79	12	100	100	78	100	85	57	41	37	65	75	74	80	77	62	39	24	8
17/01/2024	UPA - Pauliceia Taboão	Quarta-feira	2	18	17	60	85	84	0	99	100	100	83	61	57	51	55	77	73	66	59	24	0	0	13	17
18/01/2024	UPA - Pauliceia Taboão	Quinta-feira	9	2	7	36	54	64	89	72	62	51	37	50	77	48	60	54	56	72	53	47	38	18	26	0
19/01/2024	UPA - Pauliceia Taboão	Sexta-feira	0	10	22	50	60	69	73	71	68	77	70	66	45	51	15	97	95	62	44	8	28	0	13	16
20/01/2024	UPA - Pauliceia Taboão	Sábado	16	17	29	41	72	44	62	77	61	82	100	100	100	99	75	49	56	47	53	23	34	10	0	12
21/01/2024	UPA - Pauliceia Taboão	Domingo	12	3	21	21	42	53	79	100	100	100	100	100	98	75	40	28	67	27	43	18	13	12	2	6
22/01/2024	UPA - Pauliceia Taboão	Segunda-feira	6	4	7	39	61	75	59	86	84	90	86	85	72	77	57	56	87	73	56	33	35	36	0	3
23/01/2024	UPA - Pauliceia Taboão	Terça-feira	19	4	11	43	52	100	77	88	64	40	89	67	50	44	54	62	100	82	0	19	10	28	23	0
24/01/2024	UPA - Pauliceia Taboão	Quarta-feira	4	19	14	76	58	70	71	75	84	74	73	75	68	70	51	59	100	61	51	15	29	15	0	20
25/01/2024	UPA - Pauliceia Taboão	Quinta-feira	9	21	5	32	45	63	69	100	73	77	60	62	59	38	79	90	78	44	24	24	4	0	0	11
26/01/2024	UPA - Pauliceia Taboão	Sexta-feira	11	17	12	39	66	79	60	92	66	45	83	73	93	50	77	70	80	85	54	24	10	18	20	31
27/01/2024	UPA - Pauliceia Taboão	Sábado	25	9	20	32	72	53	89	78	85	66	82	80	0	44	54	39	13	47	39	9	0	13	8	0
28/01/2024	UPA - Pauliceia Taboão	Domingo	9	2	19	31	29	42	38	4	33	6	21	18	23	55	64	63	74	44	40	29	22	22	6	3
29/01/2024	UPA - Pauliceia Taboão	Segunda-feira	11	15	14	34	36	75	79	49	53	64	87	79	71	53	75	76	100	81	46	21	18	21	11	13
30/01/2024	UPA - Pauliceia Taboão	Terça-feira	8	14	25	64	75	100	99	100	50	41	56	84	56	0	60	53	63	59	62	17	33	27	5	0
31/01/2024	UPA - Pauliceia Taboão	Quarta-feira	14	10	19	64	79	83	0	85	55	55	3	82	78	33	46	58	56	83	88	86	26	45	40	24
01/02/2024	UPA - Pauliceia Taboão	Quinta-feira	13	22	24	44	67	31	73	71	64	69	5	56	65	65	84	67	44	60	25	39	34	35	28	0
02/02/2024	UPA - Pauliceia Taboão	Sexta-feira	12	5	16	6	59	76	3	100	92	3	52	28	22	38	64	72	69	53	36	31	55	5	0	23
03/02/2024	UPA - Pauliceia Taboão	Sábado	5	18	17	35	42	53	5	35	31	48	4	51	56	51	41	60	61	73	63	60	36	16	0	33
04/02/2024	UPA - Pauliceia Taboão	Domingo	27	32	6	28	39	48	3	72	71	53	51	0	47	11	11	53	59	28	44	36	31	30	27	1
05/02/2024	UPA - Pauliceia Taboão	Segunda-feira	5	13	35	26	99	66	73	51	67	77	44	65	76	64	72	68	100	100	99	0	37	11	35	11
06/02/2024	UPA - Pauliceia Taboão	Terça-feira	19	36	7	16	51	11	74	69	79	50	56	85	90	80	82	99	4	97	0	57	24	0	8	16
07/02/2024	UPA - Pauliceia Taboão	Quarta-feira	0	27	19	50	72	69	96	76	78	82	83	0	100	55	59	5	61	39	63	24	42	38	22	13
08/02/2024	UPA - Pauliceia Taboão	Quinta-feira	10	3	24	42	8	15	3	93	100	33	2	1	0	72	31	78	0	100	61	54	40	52	31	17
09/02/2024	UPA - Pauliceia Taboão	Sexta-feira	16	7	28	30	72	87	76	63	37	81	68	71	63	79	64	97	100	77	49	33	41	33	40	21
10/02/2024	UPA - Pauliceia Taboão	Sábado	0	10	15	9	15	6	81	66	100	100	7	49	100	64	44	53	57	63	52	32	18	0	0	25
11/02/2024	UPA - Pauliceia Taboão	Domingo	9	16	17	36	4	77	87	87	71	67	67	0	93	100	30	32	63	60	32	4	34	36	15	10
12/02/2024	UPA - Pauliceia Taboão	Segunda-feira	9	19	5	7	51	60	1	0	0	80	58	48	80	84	68	72	72	0	NA	52	46	0	NA	NA
13/02/2024	UPA - Pauliceia Taboão	Terça-feira	38	28	17	39	66	68	100	77	75	86	89	49	83	93	56	37	82	82	0	42	30	18	30	0
14/02/2024	UPA - Pauliceia Taboão	Quarta-feira	0	8	22	20	37	47	0	67	69	48	50	47	0	NA	80	73	67	0	54	53	0	8	6	7
15/02/2024	UPA - Pauliceia Taboão	Quinta-feira	14	2	10	41	91	8	95	49	20	63	55	67	82	100	58	81	100	97	59	77	47	40	40	14
16/02/2024	UPA - Pauliceia Taboão	Sexta-feira	0	14	6	55	62	100	6	59	52	71	92	100	100	74	3	10	29	100	59	38	21	19	0	15
17/02/2024	UPA - Pauliceia Taboão	Sábado	11	4	3	4	59	76	84	64	49	46	68	40	59	60	49	60	81	83	66	90	69	47	27	21
18/02/2024	UPA - Pauliceia Taboão	Domingo	7	12	16	30	35	55	62	77	71	66	47	69	69	66	75	80	92	68	78	51	40	10	12	7
19/02/2024	UPA - Pauliceia Taboão	Segunda-feira	0	26	25	27	91	90	51	100	52	93	97	81	68	75	96	59	83	68	65	57	21	22	35	27
20/02/2024	UPA - Pauliceia Taboão	Terça-feira	28	10	20	26	8	90	100	100	68	19	54	2	0	74	67	83	83	90	37	27	3	38	24	27
21/02/2024	UPA - Pauliceia Taboão	Quarta-feira	13	15	21	50	75	94	80	76	70	73	80	0	26	26	28	53	88	100	59	39	26	0	16	1
22/02/2024	UPA - Pauliceia Taboão	Quinta-feira	11	16	15	37	70	8	67	72	61	48	82	92	76	93	81	57	89	84	94	63	31	4	3	0
23/02/2024	UPA - Pauliceia Taboão	Sexta-feira	25	15	14	39	86	90	45	99	1	46	4	2	81	79	47	53	60	18	39	35	7	30	13	0
24/02/2024	UPA - Pauliceia Taboão	Sábado	14	32	27	21	45	5	52	35	43	34	5	49	82	64	58	81	84	63	53	30	0	12	35	22
25/02/2024	UPA - Pauliceia Taboão	Domingo	33	22	21	32	33	34	3	NA	70	69	48	48	49	54	48	38	77	52	29	36	36	20	4	0
26/02/2024	UPA - Pauliceia Taboão	Segunda-feira	0	6	20	37	5	6	90	5	81	2	6	65	99	0	0	93	89	79	59	45	42	46	11	15
27/02/2024	UPA - Pauliceia Taboão	Terça-feira	12	40	39	61	16	100	100	97	0	3	82	81	77	84	77	82	100	96	0	36	52	46	32	35
28/02/2024	UPA - Pauliceia Taboão	Quarta-feira	9	48	28	44	87	100	89	81	64	71	70	58	82	73	25	4	89	93	50	34	40	19	30	27
29/02/2024	UPA - Pauliceia Taboão	Quinta-feira	21	10	23	35	62	80	89	81	100	62	44	93	100	100	100	0	99	90	99	72	46	33	20	0
01/03/2024	UPA - Pauliceia Taboão	Sexta-feira	12	4	20	64	53	60	67	80	67	78	68	94	46	67	68	57	89	100	77	66	28	18	12	0
02/03/2024	UPA - Pauliceia Taboão	Sábado	0	1	25	24	5	69	81	62	43	1	10	4	82	59	38	46	43	100	81	31	45	39	31	23
03/03/2024	UPA - Pauliceia Taboão	Domingo	17	35	13	38	4	11	57	75	78	93	76	82	54	0	41	57	76	64	45	46	27	24	24	8
04/03/2024	UPA - Pauliceia Taboão	Segunda-feira	18	11	20	43	86	94	64	80	93	88	100	3	100	100	100	100	92	76	61	65	36	43	54	42
05/03/2024	UPA - Pauliceia Taboão	Terça-feira	6	21	27	48	75	82	92	100	87	89	79	80	100	100	84	100	100	100	100	43	46	19	4	10
06/03/2024	UPA - Pauliceia Taboão	Quarta-feira	9	8	34	36	83	7	73	100	77	1	4	74	62	52	69	57	39	59	74	74	62	4	9	1
07/03/2024	UPA - Pauliceia Taboão	Quinta-feira	0	4	32	55	51	81	64	51	7	57	77	84	37	29	35	73	80	72	65	33	25	26	42	21
08/03/2024	UPA - Pauliceia Taboão	Sexta-feira	5	6	18	27	52	78	1	67	76	3	74	55	40	33	50	55	63	49	56	19	33	18	19	0
09/03/2024	UPA - Pauliceia Taboão	Sábado	0	10	40	24	39	41	70	61	79	81	77	52	93	82	45	68	43	63	39	38	44	42	20	24
10/03/2024	UPA - Pauliceia Taboão	Domingo	10	13	22	32	9	56	57	64	70	91	0	64	0	76	72	63	80	47	66	78	54	45	38	42
11/03/2024	UPA - Pauliceia Taboão	Segunda-feira	25	26	36	32	34	5	NA	NA	80	78	84	88	82	53	1	38	83	53	NA	28	29	14	21	37
12/03/2024	UPA - Pauliceia Taboão	Terça-feira	22	32	25	37	79	93	96	100	0	78	87	100	98	100	2	86	68	95	84	6	44	35	26	20
13/03/2024	UPA - Pauliceia Taboão	Quarta-feira	14	15	42	9	97	96	91	89	100	100	100	92	77	81	85	61	86	77	74	41	26	6	15	15
14/03/2024	UPA - Pauliceia Taboão	Quinta-feira	4	7	32	33	56	62	64	73	73	69	95	94	100	93	83	47	60	66	65	45	38	47	38	35
15/03/2024	UPA - Pauliceia Taboão	Sexta-feira	19	6	14	8	68	82	52	31	74	3	63	82	60	45	64	53	85	100	70	61	42	35	12	2
16/03/2024	UPA - Pauliceia Taboão	Sábado	11	10	5	39	46	85	70	71	64	56	66	66	58	78	84	77	77	75	42	50	65	38	44	34
17/03/2024	UPA - Pauliceia Taboão	Domingo	33	27	33	25	24	38	34	77	66	50	33	54	68	48	53	50	9	65	55	30	31	36	26	11
18/03/2024	UPA - Pauliceia Taboão	Segunda-feira	5	12	18	6	8	5	2	100	100	100	100	100	100	100	100	66	97	100	86	59	21	32	9	26
19/03/2024	UPA - Pauliceia Taboão	Terça-feira	31	14	21	39	80	94	7	100	100	92	85	86	93	61	65	90	89	96	74	80	61	30	14	4
20/03/2024	UPA - Pauliceia Taboão	Quarta-feira	18	12	23	27	71	79	3	49	74	0	69	50	81	86	77	86	94	100	100	48	58	54	12	20
21/03/2024	UPA - Pauliceia Taboão	Quinta-feira	19	26	53	52	83	95	76	92	100	100	100	100	99	68	72	82	100	100	94	77	76	44	28	19
22/03/2024	UPA - Pauliceia Taboão	Sexta-feira	24	24	36	35	67	78	94	100	94	86	60	73	70	92	55	63	69	56	39	51	20	19	20	17
23/03/2024	UPA - Pauliceia Taboão	Sábado	0	5	10	54	52	98	81	65	0	60	7	57	0	0	0	70	79	96	78	50	41	65	38	13
24/03/2024	UPA - Pauliceia Taboão	Domingo	21	23	20	35	46	75	12	73	52	73	87	83	79	97	89	99	86	63	68	44	39	16	19	15
25/03/2024	UPA - Pauliceia Taboão	Segunda-feira	26	4	25	40	80	88	86	75	0	1	99	98	79	100	47	88	69	79	72	41	28	33	22	15
26/03/2024	UPA - Pauliceia Taboão	Terça-feira	8	14	33	42	42	75	82	82	71	50	69	72	69	61	76	67	100	78	84	51	38	25	20	12
27/03/2024	UPA - Pauliceia Taboão	Quarta-feira	21	25	17	55	65	88	58	65	61	58	53	66	52	59	52	58	78	93	89	50	9	3	7	13
28/03/2024	UPA - Pauliceia Taboão	Quinta-feira	14	8	11	20	43	61	9	2	1	45	54	41	53	44	47	58	64	71	70	65	61	28	22	9
29/03/2024	UPA - Pauliceia Taboão	Sexta-feira	12	7	23	39	50	26	13	56	33	39	4	49	0	87	49	40	52	38	49	27	27	21	0	8
30/03/2024	UPA - Pauliceia Taboão	Sábado	22	15	31	24	33	46	34	41	48	78	87	100	80	72	49	50	69	66	51	49	43	40	15	9
31/03/2024	UPA - Pauliceia Taboão	Domingo	0	2	7	11	44	34	30	26	42	34	74	71	69	69	47	63	59	56	41	29	36	22	23	1
01/04/2024	UPA - Pauliceia Taboão	Segunda-feira	4	9	14	24	67	70	83	55	61	70	93	83	73	59	63	18	92	82	79	65	50	36	15	13
02/04/2024	UPA - Pauliceia Taboão	Terça-feira	11	5	7	38	73	72	87	66	64	46	52	78	75	73	78	80	91	69	62	51	51	56	53	42
03/04/2024	UPA - Pauliceia Taboão	Quarta-feira	28	35	41	25	7	99	88	77	0	53	56	71	41	42	51	58	82	75	64	62	41	14	2	3
04/04/2024	UPA - Pauliceia Taboão	Quinta-feira	2	15	15	37	21	95	74	62	57	53	65	61	61	72	74	88	96	70	45	41	32	35	14	20
05/04/2024	UPA - Pauliceia Taboão	Sexta-feira	17	32	26	42	68	69	70	68	51	40	64	75	56	60	71	51	76	69	0	34	24	33	15	23
06/04/2024	UPA - Pauliceia Taboão	Sábado	12	29	33	25	58	48	62	40	21	23	51	51	67	62	35	37	60	69	56	30	40	35	29	25
07/04/2024	UPA - Pauliceia Taboão	Domingo	20	31	22	22	32	54	54	61	44	46	45	47	56	74	59	59	71	69	48	14	31	0	36	11
08/04/2024	UPA - Pauliceia Taboão	Segunda-feira	0	10	22	31	72	6	76	73	50	57	85	78	79	69	64	75	83	70	60	38	NA	43	26	9
09/04/2024	UPA - Pauliceia Taboão	Terça-feira	5	12	27	37	62	76	64	75	76	46	61	75	53	55	1	61	57	69	66	78	66	50	34	30
10/04/2024	UPA - Pauliceia Taboão	Quarta-feira	30	22	18	29	52	62	38	66	51	46	57	57	82	80	88	68	95	86	73	48	43	44	15	11
11/04/2024	UPA - Pauliceia Taboão	Quinta-feira	9	9	23	31	40	60	62	45	47	50	57	64	66	66	51	63	74	71	0	62	42	43	32	22
12/04/2024	UPA - Pauliceia Taboão	Sexta-feira	4	5	28	39	87	99	87	56	57	2	74	100	18	63	73	68	67	86	82	51	37	37	37	38
13/04/2024	UPA - Pauliceia Taboão	Sábado	28	10	18	9	34	51	50	55	32	47	70	75	98	71	51	54	48	51	80	84	48	39	39	18
14/04/2024	UPA - Pauliceia Taboão	Domingo	16	3	20	38	71	77	46	65	76	78	50	61	58	71	54	48	58	57	47	40	26	19	15	21
15/04/2024	UPA - Pauliceia Taboão	Segunda-feira	2	8	32	26	61	100	100	100	98	100	100	100	90	65	66	64	96	99	85	66	52	34	25	13
16/04/2024	UPA - Pauliceia Taboão	Terça-feira	10	21	32	41	63	73	64	63	63	63	46	70	84	88	81	80	100	78	65	42	25	21	21	19
17/04/2024	UPA - Pauliceia Taboão	Quarta-feira	5	23	41	45	95	94	80	77	62	67	68	68	79	57	52	59	60	54	46	44	32	4	21	4
18/04/2024	UPA - Pauliceia Taboão	Quinta-feira	1	4	6	34	51	57	77	56	70	64	82	69	62	54	40	50	68	49	41	31	17	18	16	15
19/04/2024	UPA - Pauliceia Taboão	Sexta-feira	31	18	22	33	68	70	72	74	82	78	84	73	48	46	46	60	64	65	58	33	34	20	21	20
20/04/2024	UPA - Pauliceia Taboão	Sábado	7	13	19	31	38	46	26	2	28	59	67	59	60	43	47	2	1	64	65	47	23	35	36	24
21/04/2024	UPA - Pauliceia Taboão	Domingo	7	1	6	12	33	37	40	43	52	49	56	65	0	35	31	49	50	35	40	39	41	35	27	12
22/04/2024	UPA - Pauliceia Taboão	Segunda-feira	7	10	20	22	71	74	76	1	69	73	90	94	78	78	84	77	100	73	61	74	69	65	41	9
23/04/2024	UPA - Pauliceia Taboão	Terça-feira	13	8	31	23	59	73	99	87	54	51	75	78	92	74	80	94	82	61	70	62	50	63	51	41
24/04/2024	UPA - Pauliceia Taboão	Quarta-feira	22	24	17	36	68	88	38	78	55	76	63	58	63	83	76	65	81	71	66	40	48	26	14	42
25/04/2024	UPA - Pauliceia Taboão	Quinta-feira	23	12	28	29	52	4	100	84	63	59	83	88	91	65	55	64	80	67	75	56	48	16	30	1
26/04/2024	UPA - Pauliceia Taboão	Sexta-feira	2	14	25	30	44	78	61	63	48	52	73	70	48	39	54	73	39	68	61	39	20	9	25	6
27/04/2024	UPA - Pauliceia Taboão	Sábado	2	17	21	44	65	66	58	59	55	46	58	58	49	49	65	67	84	69	69	53	29	15	25	18
28/04/2024	UPA - Pauliceia Taboão	Domingo	0	11	19	25	16	57	61	98	1	68	55	69	72	72	43	56	58	54	67	43	26	21	11	10
29/04/2024	UPA - Pauliceia Taboão	Segunda-feira	11	15	32	28	56	92	84	72	53	76	64	52	86	61	61	70	100	81	64	69	53	40	31	25
30/04/2024	UPA - Pauliceia Taboão	Terça-feira	3	11	13	36	82	84	91	66	48	57	60	80	100	68	60	64	77	82	94	61	42	16	26	20
01/05/2024	UPA - Pauliceia Taboão	Quarta-feira	23	18	20	23	54	46	65	70	49	54	56	14	49	30	44	50	86	62	41	34	31	46	39	42
02/05/2024	UPA - Pauliceia Taboão	Quinta-feira	17	18	6	32	79	100	96	47	61	59	80	96	100	92	54	89	100	77	54	46	37	38	21	16
03/05/2024	UPA - Pauliceia Taboão	Sexta-feira	22	22	25	32	57	61	51	43	57	28	48	78	58	55	32	46	49	80	68	73	63	74	31	42
04/05/2024	UPA - Pauliceia Taboão	Sábado	8	22	16	25	50	95	61	51	56	60	63	64	57	66	43	36	54	56	57	52	42	24	12	19
05/05/2024	UPA - Pauliceia Taboão	Domingo	15	18	19	25	36	69	56	66	62	46	70	70	89	80	47	56	64	54	29	20	33	33	2	14
06/05/2024	UPA - Pauliceia Taboão	Segunda-feira	3	7	22	41	67	95	82	93	100	87	80	80	80	76	59	65	72	65	76	60	63	77	38	27
07/05/2024	UPA - Pauliceia Taboão	Terça-feira	2	3	19	26	64	88	99	72	0	69	55	58	80	71	50	61	76	76	45	79	54	53	33	29
08/05/2024	UPA - Pauliceia Taboão	Quarta-feira	18	6	29	44	94	90	100	67	91	84	97	82	73	59	76	77	78	70	60	59	37	24	31	23
09/05/2024	UPA - Pauliceia Taboão	Quinta-feira	19	13	23	21	57	84	67	53	62	63	84	59	56	48	55	61	39	57	66	48	29	41	25	26
10/05/2024	UPA - Pauliceia Taboão	Sexta-feira	24	20	16	23	57	83	63	72	68	59	69	3	58	37	33	26	35	47	64	21	8	17	10	20
11/05/2024	UPA - Pauliceia Taboão	Sábado	10	21	20	23	45	60	55	62	38	29	24	56	62	70	39	55	53	49	43	53	51	54	62	26
12/05/2024	UPA - Pauliceia Taboão	Domingo	27	25	22	27	56	42	33	30	46	42	45	36	44	40	34	52	36	57	38	37	37	0	14	19
13/05/2024	UPA - Pauliceia Taboão	Segunda-feira	2	5	18	23	48	69	77	76	61	62	59	89	69	82	84	76	69	75	100	78	61	24	5	17
14/05/2024	UPA - Pauliceia Taboão	Terça-feira	23	21	18	37	62	66	64	57	60	51	38	45	57	53	62	59	78	55	62	43	30	15	17	2
15/05/2024	UPA - Pauliceia Taboão	Quarta-feira	3	14	19	24	58	81	60	52	45	59	75	65	48	49	44	59	67	82	51	38	20	12	0	0
16/05/2024	UPA - Pauliceia Taboão	Quinta-feira	2	5	20	27	50	63	57	50	53	62	15	58	79	77	56	55	70	67	49	49	29	16	35	19
17/05/2024	UPA - Pauliceia Taboão	Sexta-feira	19	17	7	27	44	75	68	76	63	55	68	68	65	45	48	56	79	63	59	58	50	22	6	19
18/05/2024	UPA - Pauliceia Taboão	Sábado	3	18	5	17	29	48	26	48	55	46	49	50	48	37	48	27	56	61	45	36	23	20	25	0
19/05/2024	UPA - Pauliceia Taboão	Domingo	6	27	17	11	34	51	52	60	62	64	71	55	46	44	38	45	53	48	45	31	0	15	23	15
20/05/2024	UPA - Pauliceia Taboão	Segunda-feira	13	23	17	24	45	90	68	59	53	69	57	70	42	42	53	74	56	62	40	44	23	7	6	8
21/05/2024	UPA - Pauliceia Taboão	Terça-feira	7	9	12	26	46	74	76	78	64	65	61	66	50	38	64	71	75	78	73	59	56	17	27	23
22/05/2024	UPA - Pauliceia Taboão	Quarta-feira	22	36	18	32	53	73	85	91	79	58	84	66	66	68	62	50	50	51	52	54	21	28	21	18
23/05/2024	UPA - Pauliceia Taboão	Quinta-feira	10	13	20	32	49	57	74	25	54	48	44	51	55	52	61	65	72	72	58	32	33	26	1	20
24/05/2024	UPA - Pauliceia Taboão	Sexta-feira	24	10	24	33	33	75	73	58	72	66	64	71	56	64	48	60	61	53	63	21	6	2	0	5
25/05/2024	UPA - Pauliceia Taboão	Sábado	6	5	16	32	23	35	31	35	42	39	61	54	53	61	45	42	63	67	39	27	9	5	11	15
26/05/2024	UPA - Pauliceia Taboão	Domingo	2	9	8	8	30	6	29	23	46	47	48	53	49	51	21	42	45	44	34	50	41	23	2	6
27/05/2024	UPA - Pauliceia Taboão	Segunda-feira	10	12	5	26	51	66	70	56	56	50	63	55	60	71	54	61	68	61	52	29	18	0	8	14
28/05/2024	UPA - Pauliceia Taboão	Terça-feira	0	9	12	18	47	53	65	1	0	76	78	91	78	79	52	26	57	67	62	70	45	0	15	0
29/05/2024	UPA - Pauliceia Taboão	Quarta-feira	4	7	16	31	36	68	62	33	46	63	46	53	37	37	38	39	3	56	60	21	9	0	20	20
30/05/2024	UPA - Pauliceia Taboão	Quinta-feira	2	11	12	24	32	12	24	33	41	32	52	47	54	54	28	22	46	33	28	1	10	23	14	8
31/05/2024	UPA - Pauliceia Taboão	Sexta-feira	9	13	29	26	48	NA	NA	58	89	68	72	59	73	58	71	60	64	52	55	75	37	21	24	20
01/06/2024	UPA - Pauliceia Taboão	Sábado	20	15	21	25	46	28	27	29	0	44	62	57	37	46	48	50	47	44	44	39	26	10	0	30
02/06/2024	UPA - Pauliceia Taboão	Domingo	22	9	12	24	36	35	36	59	23	13	45	70	83	47	38	50	20	48	31	16	23	28	13	20
03/06/2024	UPA - Pauliceia Taboão	Segunda-feira	4	2	15	22	64	51	57	1	3	50	61	47	54	45	44	67	90	66	76	49	41	33	6	16
04/06/2024	UPA - Pauliceia Taboão	Terça-feira	10	11	20	39	70	77	66	6	50	52	65	79	75	60	58	51	69	50	55	42	35	3	10	10
05/06/2024	UPA - Pauliceia Taboão	Quarta-feira	3	5	11	7	64	70	0	0	50	39	46	50	70	0	15	50	66	65	28	22	36	38	13	12
06/06/2024	UPA - Pauliceia Taboão	Quinta-feira	22	24	16	21	79	73	67	51	0	57	67	52	55	42	61	44	52	63	71	49	11	15	11	12
07/06/2024	UPA - Pauliceia Taboão	Sexta-feira	6	4	7	31	5	61	61	49	38	41	54	48	65	54	42	38	46	60	34	36	0	20	10	12
08/06/2024	UPA - Pauliceia Taboão	Sábado	1	0	16	9	19	11	4	46	0	0	58	10	71	1	48	63	57	51	40	27	18	20	22	0
09/06/2024	UPA - Pauliceia Taboão	Domingo	11	10	7	8	30	38	38	70	61	41	49	50	57	25	21	42	44	35	26	32	32	16	2	3
10/06/2024	UPA - Pauliceia Taboão	Segunda-feira	10	12	13	15	59	72	76	55	68	2	77	58	57	67	53	72	68	69	61	49	46	17	7	2
11/06/2024	UPA - Pauliceia Taboão	Terça-feira	2	3	18	35	10	11	4	62	0	4	7	78	74	38	42	48	71	34	62	44	28	4	31	23
