	UPA Vila Assis	UPA PEDREIRA - Dr. César Antunes da Rocha	Unidade de Pronto Atendimento - UPA Zaíra	AMA 24h Capão Redondo	UPA Rudge Ramos	UPA St. John - Lavras	UPA VICENTE MISSIANO	UPA Sacadura Cabral	UPA Vila Mariana	Unidade de Pronto Atendimento Akira Tada	UPA - Pauliceia Taboão	Unidade Avançada Carlos Chagas	AMA SOROCABANA -PRONTO ATENDIMENTO	UPA Paulista - Unidade de Pronto Atendimento	UPA Vergueiro	UPA Tito Lopes	UPA Vila Santa Catarina
2023-10-15	36.458333333333336	21.875	28.25	28.041666666666668	28.125	30.583333333333332	35.458333333333336	32.708333333333336	25.25	33.666666666666664	30.833333333333332	18.375	16.708333333333332	30.125	37.083333333333336	39.916666666666664	36.916666666666664
2023-10-16	32.291666666666664	31.666666666666668	27.833333333333332	37.791666666666664	45.166666666666664	48.875	67.20833333333333	44.708333333333336	55.666666666666664	55.5	44.375	53.791666666666664	28.5	50.583333333333336	46.916666666666664	61.625	53.208333333333336
2023-10-17	33.541666666666664	27.666666666666668	29.333333333333332	32.875	41.166666666666664	41.041666666666664	35.833333333333336	40.083333333333336	46.75	48.0	43.65217391304348	50.291666666666664	25.541666666666668	46.875	47.375	44.625	47.083333333333336
2023-10-18	34.208333333333336	31.583333333333332	28.958333333333332	35.416666666666664	39.875	44.791666666666664	29.291666666666668	43.333333333333336	50.458333333333336	38.916666666666664	44.5	39.291666666666664	29.208333333333332	46.666666666666664	40.041666666666664	48.5	50.75
2023-10-19	33.583333333333336	40.833333333333336	30.291666666666668	34.375	50.958333333333336	42.666666666666664	36.125	49.166666666666664	50.375	51.333333333333336	55.166666666666664	46.125	28.083333333333332	52.25	51.041666666666664	46.791666666666664	45.583333333333336
2023-10-20	37.166666666666664	37.291666666666664	36.083333333333336	29.958333333333332	50.75	40.91304347826087	34.5	49.208333333333336	45.541666666666664	41.083333333333336	51.166666666666664	48.75	28.833333333333332	48.125	41.666666666666664	49.26086956521739	50.25
2023-10-21	34.916666666666664	45.208333333333336	27.0	25.666666666666668	52.416666666666664	36.375	35.333333333333336	37.25	36.208333333333336	33.083333333333336	48.166666666666664	24.083333333333332	21.5	43.0	38.0	41.75	38.208333333333336
2023-10-22	37.25	25.666666666666668	25.125	22.166666666666668	53.166666666666664	34.375	24.291666666666668	31.791666666666668	29.291666666666668	34.125	40.0	20.125	14.416666666666666	34.625	33.166666666666664	37.666666666666664	36.375
2023-10-23	27.583333333333332	36.833333333333336	35.26086956521739	39.583333333333336	65.54166666666667	40.375	37.25	55.0	48.0	51.458333333333336	51.625	46.291666666666664	29.583333333333332	45.0	50.833333333333336	55.041666666666664	45.666666666666664
2023-10-24	39.375	33.25	39.875	38.583333333333336	47.208333333333336	48.125	51.666666666666664	53.875	48.625	58.666666666666664	58.5	49.583333333333336	30.708333333333332	54.916666666666664	57.958333333333336	48.583333333333336	53.291666666666664
